n units 200,n units 500,n units 1000,n units 2000,True Effect
-0.08035,0.23913999999999996,0.038290000000000046,0.012220000000000009,-0.06537599999999999
-0.15410000000000001,-0.47628,-0.10988999999999999,-0.08868999999999994,-0.06537599999999999
0.10899999999999999,0.06123999999999996,0.018869999999999942,-0.173195,-0.06537599999999999
-0.11165000000000003,-0.012800000000000034,-0.28613999999999995,-0.004404999999999992,-0.06537599999999999
-0.03964999999999996,0.16605999999999999,-0.08050999999999997,-0.08294000000000001,-0.06537599999999999
-0.4443,-0.08165999999999995,-0.35559,0.20173000000000008,-0.06537599999999999
0.022849999999999926,-0.019039999999999946,0.19787000000000005,0.008445000000000036,-0.06537599999999999
-0.11450000000000005,-0.41378000000000004,-0.28185999999999994,0.02852499999999991,-0.06537599999999999
0.3556,0.15705999999999998,-0.06894,-0.09238500000000005,-0.06537599999999999
0.05719999999999992,0.04189999999999999,0.16918,0.019440000000000013,-0.06537599999999999
0.30240000000000006,0.18081999999999998,0.10624,-0.02536000000000005,-0.06537599999999999
0.07885000000000009,0.08648,-0.18733000000000005,-0.041545000000000054,-0.06537599999999999
-0.016349999999999976,-0.30606,-0.09799999999999998,-0.15180500000000002,-0.06537599999999999
-0.10904999999999998,-0.27256,-0.08540999999999999,-0.19745999999999997,-0.06537599999999999
-0.19154999999999994,0.16258000000000006,0.03834000000000004,0.10936000000000001,-0.06537599999999999
0.14895000000000003,-0.01638000000000006,-0.06532000000000004,0.05524999999999991,-0.06537599999999999
-0.5162,0.13673999999999997,-0.13890000000000002,-0.07630000000000003,-0.06537599999999999
-0.01429999999999998,0.007359999999999922,-0.07001000000000002,-0.00841499999999995,-0.06537599999999999
-0.12160000000000001,-0.05718000000000001,-0.14846000000000004,-0.0018050000000000566,-0.06537599999999999
-0.05384999999999995,0.18984,-0.3244,-0.08958500000000003,-0.06537599999999999
0.018000000000000016,0.17472,-0.011129999999999973,0.16196,-0.06537599999999999
-0.11654999999999993,-0.07272,-0.14281999999999995,-0.052254999999999996,-0.06537599999999999
-0.020900000000000002,-0.06032000000000001,0.05797000000000008,0.03734499999999996,-0.06537599999999999
0.24555000000000005,0.03637999999999997,-0.08275999999999994,-0.05705500000000002,-0.06537599999999999
0.22349999999999998,-0.040919999999999956,-0.07086999999999999,-0.10614000000000001,-0.06537599999999999
-0.36174999999999996,0.38898,0.056999999999999995,-0.151015,-0.06537599999999999
-0.023800000000000043,0.18562,-0.054410000000000014,0.07176000000000005,-0.06537599999999999
-0.03049999999999997,0.08473999999999993,0.08278000000000002,-0.07274499999999995,-0.06537599999999999
