true_model,data_source,network_size,effective_sample_size,test_bootstrap_iters,ML_model_name,tuning_param_grid,L_lower,L_upper,L_result,Y_lower,Y_upper,Y_result
UBB,../data/binary_sample/,200000,2000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-5.4045076561797655e-05,0.0013223895384747405,U,-0.0037799884684525595,0.002296249389697108,U
UBB,../data/binary_sample/,200000,2000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-0.00018829538222692454,4.3582035277774006e-05,U,-0.006947896377299213,0.0012302007128592858,U
UBB,../data/binary_sample/,200000,2000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-0.0007068487227782548,0.0008591012781078628,U,-0.0016626784607033916,0.0025701139524386303,U
UBB,../data/binary_sample/,200000,2000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-0.003862013582801055,0.0034674996839058844,U,-0.00293751398470835,-3.073660404760665e-06,B
UBB,../data/binary_sample/,200000,2000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-0.0004272179488642884,0.002102847043481675,U,-0.0034740466068395735,0.0005958595053645061,U
UBB,../data/binary_sample/,200000,2000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-0.002368378379239458,0.0033291253704994263,U,-0.003792982106186543,0.008789433895791059,U
UBB,../data/binary_sample/,200000,2000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-0.00140919419368567,0.0009362858554616411,U,-0.002943353964068513,0.00195526909197584,U
UBB,../data/binary_sample/,200000,2000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-0.000932951297098556,0.0015905609019988543,U,-0.00023897025086592121,0.0068262832451057185,U
UBB,../data/binary_sample/,200000,2000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-0.0018866952537559794,0.001965649093065419,U,-0.003990285462128124,0.0012921382546580138,U
UBB,../data/binary_sample/,200000,2000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-5.7785385270080206e-05,0.0012391938478366203,U,1.9633612429073583e-05,0.005943430517476693,U
UBB,../data/binary_sample/,200000,3000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-0.0013788405318877156,0.0014830930117998085,U,-0.000599975750790048,0.004811801672447869,U
UBB,../data/binary_sample/,200000,3000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",0.0,0.0013052905577067228,U,-0.004728848676289052,-0.00022473249288752146,B
UBB,../data/binary_sample/,200000,3000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-0.0003901708007147675,0.0,U,-0.0023489171439868843,0.0017914627746947415,U
UBB,../data/binary_sample/,200000,3000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-0.00016733244857326384,0.0004672320027873451,U,-0.003253710052689997,0.000570278497178852,U
UBB,../data/binary_sample/,200000,3000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-0.00035757022199163767,0.0017004002657278665,U,-0.0033814963233410184,-0.0010540015043229037,B
