true_model,data_source,network_size,effective_sample_size,test_bootstrap_iters,ML_model_name,tuning_param_grid,L_lower,L_upper,L_result,Y_lower,Y_upper,Y_result
BBB,../data/binary_sample/,200000,3000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-0.007119150518008087,-0.0050150550083381045,B,-0.0001687534559589615,0.0027476043010450577,U
BBB,../data/binary_sample/,200000,3000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-0.004121350039463953,-0.0027062023153250903,B,-0.001747666918344403,0.002025585574217169,U
BBB,../data/binary_sample/,200000,3000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-0.0030030517501872475,-0.0007498385957718796,B,-0.005296441026752715,-0.001976299919717325,B
BBB,../data/binary_sample/,200000,3000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-0.004486810097178398,-0.0024135205977801892,B,-0.0029363601496249594,-0.000564538972481012,B
BBB,../data/binary_sample/,200000,3000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-0.004745100890613583,-0.000518812458689964,B,-0.004278012191660704,-0.001464034779657804,B
BBB,../data/binary_sample/,200000,3000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-0.007930625812235926,-0.006075133644553929,B,-1.740271240596585e-05,0.005798296706801821,U
BBB,../data/binary_sample/,200000,3000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-0.00693551931328925,-0.005047027156169484,B,-0.002614338278393323,0.0014763066263691448,U
BBB,../data/binary_sample/,200000,3000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-0.007677983151982873,-0.00637079171252872,B,-0.0038082261015267857,-0.0011582654806025436,B
BBB,../data/binary_sample/,200000,3000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-0.00428936429712149,0.00028982384944636577,U,-0.004830324444055738,-0.0008107439527397093,B
BBB,../data/binary_sample/,200000,4000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-0.005518062875136214,-0.004097044870715192,B,-0.006734387119031591,-0.002583458930925739,B
BBB,../data/binary_sample/,200000,4000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-0.007249662707982245,-0.005120523594401736,B,-0.003240069692627197,-0.0013822767777093197,B
BBB,../data/binary_sample/,200000,4000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-0.0051283120922975154,-0.0001803714398098647,B,-0.004398582349962574,-0.0022847107531183165,B
BBB,../data/binary_sample/,200000,4000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-0.012145348608256867,-0.009771983012695355,B,-0.0030278666983818226,-0.0013211138267719017,B
BBB,../data/binary_sample/,200000,4000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-0.007207594745746781,-0.005656073176431694,B,-0.004001602545027961,-0.0011637486644449381,B
BBB,../data/binary_sample/,200000,4000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-0.006761059272093978,-0.004580327972787232,B,-0.004259534786583292,-0.0012113819835881923,B
BBB,../data/binary_sample/,200000,4000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-0.007970514555268185,-0.0062161239818875275,B,-0.0019147446196516704,8.837067093695824e-06,U
BBB,../data/binary_sample/,200000,4000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-0.007442100515223144,-0.006541900040524855,B,-0.0006812461746799933,0.0018945206704037909,U
BBB,../data/binary_sample/,200000,4000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-0.010808725475381425,-0.007272050780193772,B,-0.0038344328502395116,-0.0018596242252514215,B
BBB,../data/binary_sample/,200000,4000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-0.0047383501399211984,-0.0032656356285860185,B,-0.004652524401130237,-0.0014752363046409698,B
BBB,../data/binary_sample/,200000,4000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-0.009746037490967082,-0.007283356490114106,B,-0.004504563642625071,-0.0004913914816168666,B
BBB,../data/binary_sample/,200000,4000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-0.006751086666462675,-0.0051499186405154305,B,-0.0027330804647909797,0.00011208233177937705,U
BBB,../data/binary_sample/,200000,4000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-0.008479361244289805,-0.006704087562735755,B,-0.004558593813017134,-0.0028795617610519685,B
BBB,../data/binary_sample/,200000,4000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-0.005203381603828362,-0.0036629208171930065,B,-0.003209878221004494,-0.0005232668120720212,B
BBB,../data/binary_sample/,200000,4000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-0.003379654755252745,-0.0018876862790603384,B,-0.008035217836243034,-0.00477975111690266,B
BBB,../data/binary_sample/,200000,4000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-0.012055189146377076,-0.007498239959934067,B,-0.002879789681850083,-0.0009384722688779027,B
BBB,../data/binary_sample/,200000,4000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-0.005477939054100522,-0.0029713750804771367,B,-0.004437847486431513,-0.002008163397486654,B
BBB,../data/binary_sample/,200000,4000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-0.006293944566750156,-0.004296783254227746,B,-0.003383620644556117,-0.001255968286944527,B
BBB,../data/binary_sample/,200000,4000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-0.004353882372827126,-0.003061907242797676,B,-0.006899205294103522,-0.0033032506793609674,B
BBB,../data/binary_sample/,200000,4000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-0.006337021074408002,-0.00470257319060261,B,-0.003931711456320342,-0.0007511179159566032,B
BBB,../data/binary_sample/,200000,5000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-0.007488688016988453,-0.005952167570680547,B,-0.0019257062161660635,-0.0003770304878673124,B
BBB,../data/binary_sample/,200000,5000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-0.006504418612377466,-0.0052759543114945,B,-0.004591387412121118,-0.0019460696422908682,B
BBB,../data/binary_sample/,200000,5000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-0.004852464601052516,-0.0036804393268050034,B,-0.008110829754529227,-0.004932121308087922,B
BBB,../data/binary_sample/,200000,5000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-0.008893808687798443,-0.007089616175753974,B,-0.005041402584096858,-0.0028243847742320154,B
BBB,../data/binary_sample/,200000,5000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-0.0048500556855012806,-0.003532922823979432,B,-0.0024975033284629225,5.331494741874677e-05,U
BBB,../data/binary_sample/,200000,5000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-0.007617776578933965,-0.0059306271791363455,B,-0.0019595672862845965,-0.0006865674046677874,B
BBB,../data/binary_sample/,200000,5000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-0.005534098038886309,-0.0043334241267208255,B,-0.0029456798530547263,-0.0005172202818305179,B
BBB,../data/binary_sample/,200000,5000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-0.006255994002412312,-0.005357348913450353,B,-0.007611502438328828,-0.004852486663415508,B
BBB,../data/binary_sample/,200000,5000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-0.008311596203707262,-0.006888188340195748,B,-0.0040969274197995885,-0.0003960345004146962,B
BBB,../data/binary_sample/,200000,5000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-0.008385156263785443,-0.005855553854967976,B,-0.004460659877991113,-0.0007090748164679293,B
BBB,../data/binary_sample/,200000,5000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-0.005759375760241793,-0.004712246243825021,B,-0.0025887911010822754,-0.00014222890820222878,B
BBB,../data/binary_sample/,200000,5000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-0.004550340855650484,-0.0033721774596234904,B,-0.0072844283440580155,-0.004204785142214038,B
BBB,../data/binary_sample/,200000,5000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-0.009936209632225657,-0.0075066633249041715,B,-0.003928789035095276,-0.0013599729583958125,B
BBB,../data/binary_sample/,200000,5000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-0.009504084236074422,-0.007356239367166231,B,-0.004176921905377556,-0.0018615123430629874,B
BBB,../data/binary_sample/,200000,5000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-0.004779692472629832,-0.003205548602874534,B,-0.00591338084367471,-0.0033526610874186633,B
BBB,../data/binary_sample/,200000,5000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-0.007603531598761434,-0.0058569901952067425,B,-0.006934192961996634,-0.003960911376524971,B
BBB,../data/binary_sample/,200000,5000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-0.004700516775500186,-0.003611203687305386,B,-0.0013422172120093328,0.0013701547874356628,U
