true_model,data_source,network_size,effective_sample_size,test_bootstrap_iters,ML_model_name,tuning_param_grid,L_lower,L_upper,L_result,Y_lower,Y_upper,Y_result
UBU,../data/binary_sample/,200000,3000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",0.0,0.0032099158890845285,U,-0.001612377571455601,0.0013877076749683756,U
UBU,../data/binary_sample/,200000,3000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-0.0007862824788179526,0.0,U,-0.001367580674153586,0.00561033839092715,U
UBU,../data/binary_sample/,200000,3000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-0.0004598276528334055,0.0009540953947314243,U,-0.0030836624552761324,0.0007811581852846568,U
UBU,../data/binary_sample/,200000,3000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-0.0007099168922499441,0.0005609623938116867,U,-0.0013694904492287572,0.0016715701050101263,U
UBU,../data/binary_sample/,200000,3000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-0.00032932765321982,0.0003829874254588844,U,-0.0016121855437224177,0.0002771267008016553,U
UBU,../data/binary_sample/,200000,3000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-6.567002497348534e-12,0.004476585496158548,U,-0.005795071808338379,0.0066397095923562246,U
UBU,../data/binary_sample/,200000,3000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-2.4320781407635006e-05,0.0003467640380240648,U,-0.0005466467891094417,0.002002466087296172,U
UBU,../data/binary_sample/,200000,3000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-0.0007589388244057402,0.0006993251020459917,U,-0.0005856603158261836,0.00348843867101847,U
UBU,../data/binary_sample/,200000,3000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",0.0,0.0010223349928054116,U,-0.0015666852480430613,0.0015926769217732859,U
UBU,../data/binary_sample/,200000,3000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-4.689631509074282e-05,0.0004813890332009595,U,-0.0007134960930645446,0.002272725227206588,U
UBU,../data/binary_sample/,200000,3000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-3.612153822808786e-05,0.0,U,-0.000563319102128832,0.001815997255131006,U
UBU,../data/binary_sample/,200000,3000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-0.0007157093705892396,0.0,U,-0.0018986128422835444,0.005936101227574558,U
UBU,../data/binary_sample/,200000,3000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-0.0002852454323982151,0.00023174774085432296,U,0.0004383340528762214,0.0032536884601248946,U
