n units 500,n units 500 L_est,n units 1000,n units 1000 L_est,n units 2000,n units 2000 L_est,n units 3000,n units 3000 L_est,n units 4000,n units 4000 L_est,n units 5000,n units 5000 L_est,True Effect
0.548255415893676,"(0.31208509475278795, 3.1208509485278797, 0.5011535819360452)",0.4051190099509539,"(0.3251083590659787, 3.723385310299474, 0.8730156645283853)",0.43073476862192256,"(0.341836340388136, 3.41836340488136, 0.7015683496968486)",0.30597921117022864,"(0.15410680639970373, 3.4917799344778144, 0.6800482974796759)",0.4501070724991878,"(0.36584964599056413, 3.6584964609056416, 0.7397221915847384)",0.3837052971410194,"(0.3459864747288798, 3.459864748288798, 0.6590359819589646)",0.4279034
0.5121488929253947,"(0.04182254044318345, 3.1406369998959867, 0.8684218136147195)",0.39473307753090986,"(0.35510426249358745, 3.5510426259358745, 0.7390056837624691)",0.4718104420387809,"(0.2906964526727975, 3.37746831332725, 0.7805827923568399)",0.47295682319105004,"(0.09416291594329224, 3.670912619065342, 0.7141689441623996)",0.48267087332985303,"(0.2122419183367989, 3.469663223177604, 0.6863217647103752)",0.46806051136512505,"(0.34306487276427583, 3.4306487286427583, 0.6838482775709604)",0.4279034
0.38862612575305067,"(0.22729862765849876, 3.003198099583309, 0.6209238553083014)",0.46945278405068397,"(0.3619252174318949, 3.6192521753189486, 0.6597776571002636)",0.4392860796823744,"(0.02700836680193792, 3.5774748234254257, 0.566002802758609)",0.40946127975850083,"(0.17895386628959037, 3.523284052372223, 0.6197841800318314)",0.365667306348495,"(0.058195847279415035, 3.5944098588898497, 0.636636278708214)",0.4637919856051228,"(0.03870451897177514, 3.27657512347506, 0.6216785872172417)",0.4279034
0.2937108579268878,"(0.3633933723768975, 3.6339337247689754, 0.7775403455529222)",0.5020390358676691,"(0.36836562706120873, 3.6836562716120875, 0.8093993653592715)",0.46364856787467984,"(-0.18191682627160233, 3.485926913920096, 0.7918094880566057)",0.46957061208887607,"(0.20474530899636964, 3.3952241059714763, 0.7310219331430063)",0.41016424030229354,"(0.3009999659023114, 3.4985227829442556, 0.7145604808527201)",0.4252461275995859,"(0.18332612517686586, 3.495534566010347, 0.6795788570080281)",0.4279034
0.36033961158905653,"(-0.19716165807313094, 3.04599280425051, 0.6863937617538576)",0.4632473947201272,"(0.370530136595161, 3.70530136695161, 0.6380847272130387)",0.3597759728630408,"(0.3409924052826113, 3.4099240538261135, 0.6083960313793653)",0.4202744907245066,"(0.050572820378148045, 3.431311002010153, 0.7127794934485057)",0.4436329603479546,"(0.08679614864887066, 3.434287839292917, 0.7063089392248244)",0.44861261739809055,"(-0.05949504382480462, 3.6172517457918354, 0.6479935296554136)",0.4279034
0.3668273540356874,"(0.34513846767262935, 3.4513846777262938, 0.8145551753979077)",0.3748817928447567,"(0.3892049866763677, 3.892049867763677, 0.6449879018357645)",0.3826646075236253,"(0.30143453933517544, 3.7722561868785016, 0.716904913589921)",0.4618691463261482,"(0.13955412776362794, 3.306319472288759, 0.7087982631529174)",0.38966703858257956,"(0.027925014172796525, 3.4833727873104094, 0.676763331061146)",0.4796439249307271,"(0.2144823917273207, 3.438709325661453, 0.6722845384388046)",0.4279034
0.5160116918202426,"(0.3408678788111359, 3.408678789111359, 0.8120010782124697)",0.4533106686865382,"(0.37579860432570134, 3.7579860442570134, 0.6860810030653407)",0.3033980744739233,"(0.11536187795232065, 3.7748638228736007, 0.6304267651219658)",0.4277504987785321,"(-0.011586189331459315, 3.5513232359112132, 0.7181300327298918)",0.4114572345718113,"(0.3645459424783845, 3.6454594257838453, 0.6306553534259545)",0.3767074978911838,"(0.21998605141330685, 3.6394932937585525, 0.6881674996630813)",0.4279034
0.30836224511477206,"(0.11297021271909578, 3.0440184666335424, 0.7991761733372366)",0.44638835038711455,"(-0.06719144268176948, 3.450329230878541, 0.7577283609724591)",0.5026668362826794,"(0.33200833572410754, 3.3200833582410754, 0.6236239902166166)",0.31140556282334153,"(0.21110794426442944, 3.475198612576762, 0.7709845411555175)",0.4360700664983473,"(0.09006916454013668, 3.3911337301556173, 0.7854023282844023)",0.4286460139346462,"(0.10385939877542248, 3.445710948901207, 0.6606584921000892)",0.4279034
0.4660091510391746,"(0.05896772825384941, 3.0877854570905514, 0.9278534926217181)",0.4356625519252506,"(0.31211570054819815, 3.713574329909106, 0.8544132222774915)",0.47783962291931986,"(0.1713489511565967, 3.456859244141077, 0.6832784726932996)",0.4793609330954418,"(0.1896140569969519, 3.357361789374385, 0.7358156278403737)",0.43763665135012003,"(0.24658290811802472, 3.1349896987172245, 0.7344558391333473)",0.3956660746629298,"(0.14036124642026418, 3.421621107399821, 0.6219647882848686)",0.4279034
0.4754001843512858,"(0.30380038118238717, 3.0380038128238716, 0.4207813547294021)",0.4168616281956371,"(0.2896896873273809, 4.043793118787246, 0.6104378295982484)",0.4773675440535667,"(0.045144592657853554, 3.5238837027005245, 0.6349970893997686)",0.3536140749527779,"(0.19645053436986662, 3.502148563015907, 0.754700329301675)",0.4298750279140551,"(-0.10710817705669695, 3.571966606125115, 0.6476804150524098)",0.469598992701809,"(0.13093060438819176, 3.4149050155375633, 0.6342998228000617)",0.4279034
0.4250285171662717,"(0.34133745554782297, 3.715590861328094, 0.3820710123285165)",0.45439332565836654,"(0.30621324939915734, 3.816261910928171, 0.6923503177067934)",0.3829271997579187,"(0.22081275808553727, 3.2713087092122355, 0.7349930778061607)",0.38514290182194394,"(0.14154763911759854, 3.5355241913708237, 0.7366796024431546)",0.4178936665915,"(0.21818828741711097, 3.60750563615323, 0.6768974341668637)",0.42736654600192636,"(0.20552051713570174, 3.408313157507233, 0.7430831000677922)",0.4279034
0.6370073327536999,"(0.29480681894723987, 2.948068190472399, 0.7119125768083705)",0.46777142394849436,"(0.21138953777416714, 3.7623413466734306, 0.5777594139470508)",0.36288278496948545,"(0.09622729645743422, 3.5509795476982644, 0.7771195135005053)",0.4337711951990448,"(0.24285191383777854, 3.64391248142482, 0.7198068779244159)",0.4047542430735102,"(0.26734845279550945, 3.452323281582723, 0.7668777817065808)",0.401181204327635,"(0.33418730546642683, 3.4182055260255844, 0.779616719950389)",0.4279034
0.5298521377039244,"(0.14594032173606572, 2.6352518681966415, 0.8275025798999311)",0.5082848116079667,"(0.25629721534217503, 3.8594703022459442, 0.7155023990217365)",0.4486691443681304,"(0.06575136634412895, 3.737062033969133, 0.7784079411534605)",0.46020243147513046,"(0.20870568726303024, 3.8147113030242887, 0.6716601478291041)",0.41815516466129854,"(0.020577596020660265, 3.4628579514673445, 0.7257700139312712)",0.4150245733380894,"(0.3253570965510071, 3.5018238359723513, 0.6786557860729352)",0.4279034
0.2987115439447089,"(-0.3096363075756299, 3.3147708346307283, 0.6062752890791729)",0.3932214576160341,"(-0.33536069570492155, 3.5693760079478474, 0.7634137534663973)",0.4264147361131931,"(0.06548321313939208, 3.2317321241649397, 0.6429380330982705)",0.4772443765293238,"(0.3502197407764631, 3.5021974087646313, 0.6244601708992186)",0.4186940006739237,"(0.061595000142577586, 3.4552342577010813, 0.6974243489722249)",0.40700428063985533,"(0.20220715780106738, 3.5128741988291194, 0.6361042854038339)",0.4279034
0.4479891175420525,"(0.35201596710154764, 3.5201596720154766, 0.6955531002596389)",0.357225674040812,"(0.38200169359011543, 3.8200169369011543, 0.7516690914587458)",0.3930482196533257,"(-0.05915078390793675, 3.7024383066666564, 0.6120501431051394)",0.40300311504246716,"(0.34088042031908017, 3.408804204190802, 0.7367048161348512)",0.4332080477689745,"(0.3348930575850725, 3.348930576850725, 0.7282578134424547)",0.4169343060066644,"(0.20787934848139974, 3.4784814464654104, 0.5416080100408263)",0.4279034
0.5257790629678574,"(0.32106138594796146, 3.2106138604796146, 0.7519519397971103)",0.5123103666709569,"(0.07047702021262287, 3.7396905643495413, 0.6427165753813715)",0.49203676329145507,"(-0.034161029644517386, 3.525801634586872, 0.5451495262707485)",0.43816921996100405,"(0.17540260143933628, 3.340176058119443, 0.7532459243762251)",0.4741413133272407,"(0.2370499732161293, 3.6391461848881916, 0.6664202362855149)",0.38837597751271846,"(0.3030800154815515, 3.5771863877088843, 0.6291981446555442)",0.4279034
0.5268305807184019,"(0.3182403911285742, 3.1824039122857424, 0.6523359397273075)",0.3915448032704875,"(-0.11003385077847054, 3.642146555475577, 0.7793202957648536)",0.39643388527213413,"(0.2723252377236989, 3.2105294801176876, 0.5823152328561585)",0.38701506106484945,"(0.28728335573180813, 3.407920878050398, 0.7390510247993021)",0.44817039966758093,"(0.04795834562324052, 3.591602631883678, 0.6998544049776767)",0.4102687641300302,"(0.04719943780112462, 3.449739769386352, 0.6731732103476079)",0.4279034
0.4721416352702552,"(0.2618666788350392, 3.382225062602261, 0.5778719438138475)",0.5530304530601031,"(-0.10023111093205755, 3.622963511670713, 0.5280071244604847)",0.45107483257482794,"(-0.04150781762049008, 3.470493761430552, 0.493056812338069)",0.4010519151816244,"(0.22816968183720188, 3.463417447527844, 0.5939984254436376)",0.3719256595820636,"(0.19613042957543675, 3.6662795556269963, 0.7002699521956623)",0.4571450189683519,"(0.16494960470792194, 3.2491637788224694, 0.7239349918900415)",0.4279034
0.4977729868963078,"(0.3041719642480426, 3.041719643480426, 0.7587854028869133)",0.3930061285514136,"(0.39034766840086, 3.9034766850086, 0.5473641963184477)",0.38778160022562747,"(0.32779443253963786, 3.5944146020023715, 0.7306644399293899)",0.44329738515500317,"(0.2369962627539428, 3.228449134151071, 0.7230346096589043)",0.4269981850729572,"(0.29593543055715116, 3.574362813930442, 0.6581105334323142)",0.4075580982423479,"(0.08797614096265222, 3.407419359760514, 0.7587810769832389)",0.4279034
0.5401474030628477,"(0.3556695299719276, 3.5566953007192756, 0.6005305809480722)",0.34674922879195125,"(-0.017660288553912554, 3.5600069069574127, 0.8789827620858742)",0.369018908495906,"(0.22474684584378113, 3.2445223622901125, 0.7244637988616598)",0.416982619737912,"(0.3043784926135038, 3.5500671806185973, 0.7072120502357644)",0.40964699172459007,"(0.22074771017498407, 3.589029765159099, 0.5806507782539204)",0.45540423210227565,"(-0.03892183165494869, 3.429028743885041, 0.6774855024543047)",0.4279034
0.4152219963799906,"(0.28948453644933414, 2.8948453654933415, 0.6696683693577504)",0.29582246672074997,"(0.13611488527794016, 3.3804380923197934, 0.7704653175032177)",0.3581989306090526,"(-0.01594315767155675, 3.7357287615152797, 0.6264040974301877)",0.4714325094912913,"(0.1619473699489222, 3.4014689839181087, 0.7125629234448236)",0.4896284103687304,"(0.3120862236649819, 3.1935785295564725, 0.6824473295453596)",0.41509303038363815,"(0.13852964497873488, 3.542583130609844, 0.6221586045444597)",0.4279034
0.28272282470007315,"(0.3601017646313297, 3.601017647313297, 0.7604664592106198)",0.4980480295396726,"(0.33682939769178666, 3.6901223040529594, 0.7149374825458882)",0.41601244326329834,"(0.23146648346563803, 3.493112366011916, 0.6518189523076054)",0.42437601192510666,"(0.3557876909556058, 3.557876910556058, 0.6525685274599989)",0.39086132493709075,"(0.09446098831581805, 3.3048046625905547, 0.6903367744113895)",0.3967507299250541,"(-0.009468597816667049, 3.4421741203556793, 0.687290017895876)",0.4279034
0.21620851170851071,"(0.1901469094809271, 3.078639019155618, 0.8403896412537915)",0.42222659001954443,"(0.22926063151042295, 3.3156407099705345, 0.7263536549612344)",0.329790149021039,"(0.010081879845247808, 3.2814358213759163, 0.6392968786791912)",0.42049346367829415,"(0.09265224767145784, 3.4433424501806082, 0.6891249740202435)",0.43412839961535815,"(0.1881034640203219, 3.566457223557478, 0.6914194289212338)",0.4411575261336569,"(0.2713298463146617, 3.3954182945767393, 0.6509521974458593)",0.4279034
0.5327099258724054,"(0.013195523852513288, 3.2999114767212765, 0.5395017615351378)",0.4309437635206708,"(0.3691510159688206, 3.691510160688206, 0.6866778935161726)",0.34397469689155213,"(0.10538005238277763, 3.3773982223010925, 0.8075766969608137)",0.3431561637991339,"(0.06005300210512495, 3.3475016722083595, 0.6554782003417932)",0.4053066950734066,"(0.3515798676455814, 3.5157986774558143, 0.6980190677089521)",0.3968662760556267,"(0.1626266724735343, 3.4246691183753044, 0.6858361689499826)",0.4279034
0.30172909854758984,"(0.0437824242015227, 2.9228483436268524, 0.6047510571936588)",0.3963059606188537,"(0.38978489683317097, 3.8978489693317098, 0.6997468980175691)",0.37072323872225904,"(0.11751863319429275, 3.550804606218225, 0.6961898397919217)",0.40077508829200365,"(0.3454778783864919, 3.4983152703371307, 0.7498194360079065)",0.38844978757389304,"(0.3413756298256392, 3.413756299256392, 0.704498483131766)",0.34561362291835096,"(0.2753729900936425, 3.34050558408456, 0.7261632265986774)",0.4279034
0.22242799016930415,"(0.3113399158736614, 3.113399159736614, 0.7025140744657181)",0.44283308184626696,"(0.20732924748219034, 3.4626362721853785, 0.5823008582561663)",0.360828811997977,"(0.12997805108876473, 3.4688808868651546, 0.618375017774964)",0.360706783889749,"(0.1435811016121504, 3.682333867613143, 0.715855163432939)",0.4012261864431362,"(0.0675777149328549, 3.519684673564857, 0.7466444216951379)",0.43590224296219665,"(0.2168510517052943, 3.426207024489966, 0.7341936472507015)",0.4279034
0.5485092785980443,"(0.26987062376324095, 2.6987062386324094, 0.7227781184509859)",0.4728208189243976,"(0.3568077302918108, 3.568077303918108, 0.9122543199388519)",0.4150667102546736,"(-0.022309234796628087, 3.4251481407496254, 0.6840430901860062)",0.49721453528073867,"(0.03881753036107169, 3.346451095416109, 0.7020048968639818)",0.4226306430794578,"(0.13794978457155171, 3.5815320486859, 0.6289136674384213)",0.37307566600840797,"(0.1886402644070306, 3.422674766613661, 0.7217054026252281)",0.4279034
0.5193951089435525,"(0.04985621979130429, 2.892540701917048, 0.7340129309878054)",0.4318205999047401,"(0.3431978044129116, 3.431978045129116, 0.5682471686394024)",0.39724320724005296,"(0.2861442523278787, 3.6924381982734187, 0.6917140701765004)",0.3520747625798362,"(0.04616335510546996, 3.411039393735654, 0.7477957768662726)",0.4418758028559041,"(0.14682522525731145, 3.6128507769776332, 0.6777340191017843)",0.47884179513393027,"(0.20511679635879448, 3.324937115722792, 0.7405825591962557)",0.4279034
0.18979034137979642,"(0.22708881726350283, 3.4598073367335083, 0.7909821916683935)",0.41869890685864236,"(0.0012953621444448335, 3.553045250660337, 0.5811081836716783)",0.42504564563234926,"(0.3100368867408292, 3.100368868408292, 0.6269071279515585)",0.4286016920461577,"(0.23848378001847143, 3.413626023546469, 0.6899074308418794)",0.3994808683505058,"(0.12963359575020644, 3.4785893403815367, 0.6257609206555805)",0.45049346872046525,"(0.3406069694525874, 3.406069695525874, 0.7449925649578928)",0.4279034
0.5077993125328416,"(-0.001735816024959778, 3.2250914954506484, 0.48718627314373425)",0.3289103440647863,"(0.37182347725395704, 3.7182347735395704, 0.7814019931910234)",0.46508210590177534,"(0.17851033871596123, 3.4928307978218487, 0.5892818215949808)",0.45563220260545606,"(0.3443666999508288, 3.5722183142903736, 0.7857828421519938)",0.3556932557931137,"(0.16121990961087895, 3.37768687758245, 0.7563415271388749)",0.42981978121645115,"(0.1645730961945919, 3.6151696020581596, 0.7042263973404028)",0.4279034
0.2977468861488129,"(0.01964516439789191, 2.8937076975653238, 0.698771271797585)",0.42896859082711225,"(0.39292375199999247, 3.9292375209999246, 0.5401346402483567)",0.4547179450577666,"(0.3293415181216917, 3.637905099473558, 0.5727386760984431)",0.38493976783638256,"(0.04904017957474488, 3.4020289660368164, 0.6423700728096589)",0.3765322292781361,"(-0.031037658714140184, 3.515760669175691, 0.623440065544455)",0.42530886660216877,"(0.23420176015324573, 3.2791469874835344, 0.7041682151985879)",0.4279034
0.38925101370227777,"(0.3212949279028993, 3.2129492800289934, 0.6847196635609295)",0.31420306713309104,"(0.32830082240851344, 3.2830082250851342, 0.7914260454542552)",0.43231695124147446,"(0.303832609483212, 3.5590635248874016, 0.556198274098801)",0.43165014306168165,"(0.022014489034352897, 3.481860317371023, 0.6927537653823214)",0.4544137113287405,"(0.1622293283854772, 3.49097553879204, 0.6618568988899868)",0.3890570114405976,"(0.03416467921576194, 3.440863652932446, 0.6986184383235731)",0.4279034
0.2731181798758698,"(-0.04048589899188113, 3.100208158385409, 0.5973411827380986)",0.38694314465432644,"(0.3694449893784453, 3.8953983964807257, 0.8050904643055362)",0.4726981721094758,"(0.2388985799927885, 3.290795712325171, 0.7134639468389824)",0.45761709539580775,"(0.23387620113442456, 3.2633288232068605, 0.7138083262242786)",0.4493259358628196,"(0.35173247459563944, 3.5173247469563944, 0.7589593635240691)",0.41457110149779747,"(0.1885591628858435, 3.323507212712133, 0.7122670825705251)",0.4279034
0.1903365692533041,"(0.34098414295471347, 3.409841430547135, 0.5672450325286402)",0.3849493573042468,"(0.3161547795329908, 3.1615477963299083, 0.7439829836983233)",0.4126667655719949,"(0.34915264499100107, 3.4915264509100106, 0.7532266440504133)",0.35900560137619103,"(0.3535143824871102, 3.5351438258711023, 0.6758453724799809)",0.3686253477248139,"(0.23452859058082548, 3.5765916618817037, 0.7590681604271649)",0.42325531010736556,"(0.13315597243179728, 3.3707755859285298, 0.7474301088442404)",0.4279034
0.28038676753117375,"(0.3315305848241721, 3.315305849241721, 0.620859772500449)",0.6383973217793376,"(0.10971299873939276, 4.155831680879872, 0.8149702904557479)",0.3925121589297285,"(-0.07893446108276353, 3.620157127803498, 0.7856601646482306)",0.38713527077604054,"(0.367152369031129, 3.67152369131129, 0.7168944400525885)",0.4620191090024529,"(0.3625951447597668, 3.625951448597668, 0.7353860901593322)",0.3862474362164083,"(0.324024967799894, 3.402662540855703, 0.6094462222630714)",0.4279034
0.5064581745237908,"(0.31165529255423124, 3.1165529265423126, 0.8492351607654129)",0.40331310486777533,"(-0.13046721584630772, 3.7358775365635513, 0.6862061668361795)",0.4262953850819998,"(0.17942636887498853, 3.3763167250429595, 0.6571254840785672)",0.4022038228828319,"(0.36732069026061465, 3.6732069036061463, 0.5578113011965827)",0.40653260972429545,"(0.22968508157912915, 3.473115354326806, 0.704932267070636)",0.4475659199357526,"(0.2720834832653203, 3.7264513240881554, 0.7631802188093781)",0.4279034
0.22942063736254714,"(0.36087671961674384, 3.6087671971674387, 0.7037037441943323)",0.4407313885147784,"(0.36784430182281225, 3.6784430192281223, 0.7042811060304258)",0.42828673455110455,"(-0.20931448127801353, 3.4979327488560523, 0.6550309973242854)",0.43113672954767546,"(0.31490474327206447, 3.4181930775526, 0.7751787274246306)",0.4233521967292091,"(0.32434286391023015, 3.329180251297052, 0.7176648263752471)",0.40068837292727644,"(0.19291833372461872, 3.282846180900789, 0.6782417606420015)",0.4279034
-0.043888950449039794,"(0.28023602111495977, 2.8023602121495976, 0.6931075203798509)",0.5157382054321324,"(0.4012014146997534, 4.012014147997534, 0.6389025002159324)",0.436362810933199,"(0.12875240900974846, 3.4510482526263204, 0.7590476745494409)",0.49561362152376925,"(0.03653955935949898, 3.782502876396643, 0.6768325392671386)",0.359583811928636,"(0.252775283926417, 3.65852159310901, 0.7081143690822285)",0.3616456879047576,"(0.2071036921123587, 3.451790766387953, 0.6486679415902143)",0.4279034
0.5993990757788357,"(0.31772669210700816, 3.1772669220700815, 0.7957072966336757)",0.5232676382125986,"(0.21263702332905324, 3.8856344818036606, 0.8326774333136256)",0.46759343934497277,"(0.13350215679537958, 3.4749612615371004, 0.7750374525641374)",0.41071121392018933,"(0.12315131939857274, 3.3928347498656612, 0.7357751781912168)",0.37804041829387514,"(0.2442364903617734, 3.5213151094010327, 0.613984644087714)",0.43546356675835096,"(0.33590656983658995, 3.3590656993658996, 0.7170936960170713)",0.4279034
0.2995456566652483,"(0.309834174567731, 3.0983417466773098, 0.6684227092689266)",0.373703382120318,"(0.35527215013830604, 3.5527215023830605, 0.7337333506604725)",0.4795361825334272,"(0.02327569650642932, 3.393233615298998, 0.7503625236604625)",0.328574944643177,"(0.2898114915620993, 3.3476525694807684, 0.6620111628818672)",0.42648387849793734,"(0.2194215300223885, 3.6192496473384983, 0.7092322328725739)",0.4038426929515954,"(0.26246301275177203, 3.6434429913431634, 0.7186735343926343)",0.4279034
0.392062897684041,"(0.1724337670088481, 3.098774323366488, 0.6086693524952039)",0.3742767909677892,"(0.29394309726748685, 3.2934008750548767, 0.6595964524858019)",0.4790780672753933,"(0.09484451047467525, 3.704200432362379, 0.6943219043209888)",0.4072049791253445,"(-0.16465543336148286, 3.403886225285811, 0.7042822104382468)",0.40522637779316867,"(0.22853292159301347, 3.5598884402741113, 0.6471508416274162)",0.44740258038321806,"(0.3415322857236893, 3.4153228582368933, 0.6664859835883338)",0.4279034
0.3240426405817173,"(0.3302617915188514, 3.302617916188514, 0.6748342393517316)",0.5724491313237426,"(0.3413300571577489, 3.413300572577489, 0.6427554400288261)",0.36646969099433,"(0.31820123910512177, 3.5375025738638635, 0.8592078236109411)",0.4189744835333138,"(0.35692330647355186, 3.5692330657355185, 0.7444850709235892)",0.4491809916862303,"(-0.1049102107083387, 3.4338899506542266, 0.6858876811459848)",0.42940350731050736,"(0.356160524331212, 3.56160524431212, 0.7285683125543532)",0.4279034
0.4592648446874782,"(0.3543204825126999, 3.5432048261269986, 0.6675671270739737)",0.48010733185757926,"(0.032653398789422895, 3.4046364615387668, 0.6568472252060751)",0.42633481345456853,"(0.24779084165540444, 3.5270898055295463, 0.7215304268816853)",0.2964760119406456,"(0.3370072750564552, 3.3700727515645523, 0.7556999973736895)",0.4129166879213043,"(0.34595300225092546, 3.4595300235092545, 0.7146814821533971)",0.36943919837710615,"(0.2823153329719906, 3.756067545074741, 0.7174414391736035)",0.4279034
0.23071014912283397,"(0.2891360200883923, 2.908301716541731, 0.6627823029258652)",0.2963188961997282,"(0.38075732494831505, 3.8075732504831503, 0.7003464836462773)",0.4763474370539713,"(0.11714377984689268, 3.636639883317671, 0.6059366377070687)",0.47014773387756903,"(0.2088204926187882, 3.586393160452151, 0.6684144275950118)",0.3783486520411024,"(0.3353324545665911, 3.353324546665911, 0.7432217148513123)",0.3604335376502958,"(0.2729789662503223, 3.4881962608913315, 0.6773969162103413)",0.4279034
0.471553703486253,"(0.30742391390215446, 3.0742391400215445, 0.75450918257913)",0.3126035228085044,"(0.19633238650051807, 3.1679911925099375, 0.6769422409080601)",0.42703353782789594,"(-0.1411135263607067, 3.2758623550409594, 0.7569829233304232)",0.3685199926884032,"(-0.11297619216646988, 3.421449699705284, 0.6482006893170804)",0.43057569661891926,"(0.3259678452373106, 3.3557008573150853, 0.5792171681562176)",0.4315147961628881,"(0.2699291745792207, 3.3837883912141224, 0.7090708080446013)",0.4279034
0.2847793213107033,"(0.34487593210641854, 3.4487593220641855, 0.5268770464265621)",0.41216221216496335,"(0.34514650513547085, 3.451465052354709, 0.6448707213366421)",0.46310896853325373,"(0.17127767968965674, 3.4704050170162533, 0.7368852930280748)",0.44152551069060714,"(0.11229083241864095, 3.2018690410133255, 0.6789491609994083)",0.4523067667446854,"(0.1353333564724696, 3.669742464736656, 0.74580057226151)",0.3460217702599452,"(-0.004775555905529533, 3.6168441298077143, 0.6998984260948439)",0.4279034
0.27833450369894996,"(-0.3559371010254455, 3.559371011254455, 0.7599093711416725)",0.30452613386434224,"(0.3767570251079143, 3.7675702520791434, 0.8400959327897072)",0.45179195634664543,"(0.31990488255459215, 3.1990488265459214, 0.582675809231539)",0.42196734047082596,"(0.1640801847408361, 3.262277833940158, 0.6517353616753292)",0.39379384145866003,"(0.18184994561759196, 3.520485323761614, 0.7131511590873564)",0.4106693830066848,"(0.1382903758457346, 3.3732801694725585, 0.7064525282040299)",0.4279034
0.5326759014668471,"(0.19630093101725532, 3.003168473789839, 0.4245142862875424)",0.420265914219498,"(0.20367503954710886, 3.4547574076415666, 0.7286614961758855)",0.3804619443465915,"(0.1341005430973192, 3.5578029052913407, 0.7047314715070345)",0.4084701209662454,"(0.041281466057103956, 3.4630277026335192, 0.6290482769334912)",0.43557149876171614,"(0.20990649678157788, 3.5870319952116323, 0.7335595158901345)",0.4237018363062869,"(0.06439537265290345, 3.4594622337525225, 0.7098528366021954)",0.4279034
0.28988501159080193,"(0.1127225763064645, 3.480887523758736, 0.6758001526755482)",0.38785608543582434,"(-0.011612005743146008, 3.4363986957059836, 0.7103252091058442)",0.49404692834092523,"(0.255293486071534, 3.7116486746837576, 0.7336125355433257)",0.4383608086380189,"(0.15276881927990973, 3.5780581591085645, 0.7288569335799893)",0.4398944345267951,"(0.2049569787917528, 3.2451229113239277, 0.7385802922236434)",0.4550529650085642,"(0.0681415681454375, 3.620381102044717, 0.7551913693424953)",0.4279034
0.46964311874221615,"(-0.05260309376749982, 3.1786605176877445, 0.604850115669884)",0.40549995190165383,"(0.1382464432655765, 3.7204394344443426, 0.47246836729623076)",0.37162694204411756,"(0.38283256580871844, 3.8283256590871844, 0.6350217380310691)",0.43094140775883816,"(0.0006252190956334391, 3.509280780740516, 0.7841094885918323)",0.4130582103566021,"(0.3448313614516154, 3.4483136155161542, 0.6812083012245373)",0.406914910171392,"(0.3230224383851017, 3.5235700420488785, 0.6817716459565955)",0.4279034
0.3485931194562261,"(-0.2855079986292063, 3.64751356171233, 1.017005099147685)",0.29655027930167127,"(0.27753797160315996, 2.7753797170315995, 0.6246695494236388)",0.3417931778335476,"(0.006337605674097212, 3.559401706254541, 0.732896599689662)",0.4076436701870508,"(0.3456196907456194, 3.4561969084561937, 0.6748386899902064)",0.48616929932567526,"(0.22828275583652602, 3.447178487833734, 0.6150984746684762)",0.4428080454283151,"(0.25680043639387157, 3.3843890077711363, 0.6227042521114432)",0.4279034
0.5770527501779773,"(0.3217001839632366, 3.2170018406323657, 0.5976822952105817)",0.3690906596879303,"(0.0758019149488747, 3.577324025725324, 0.719962796940908)",0.48185046367448553,"(0.3523366147582168, 3.609989484273633, 0.7595966087832019)",0.4727863570695409,"(0.33522512736206117, 3.352251274620612, 0.8039304942397555)",0.409741799091316,"(0.3498450874756317, 3.498450875756317, 0.7366210930933291)",0.4182284831965027,"(0.15963731317811394, 3.4210878127197195, 0.7317609616249706)",0.4279034
0.2815823363103754,"(-0.1531573347118307, 3.0189711885058768, 0.835483676528008)",0.20330013204069458,"(0.3804440706119815, 3.804440707119815, 0.772171155208823)",0.3463057894474231,"(0.06530746026603297, 3.55383844469219, 0.6913100274000017)",0.45269913351825075,"(0.2915511698471886, 3.4739164574657995, 0.6494845671822815)",0.47111450986455894,"(0.18065031509960677, 3.5112629763843466, 0.718951107432336)",0.4490432327492127,"(0.06739960284974769, 3.5443525229872814, 0.7730963816429322)",0.4279034
0.5090120586177453,"(0.31188167708374803, 3.1188167718374804, 0.8586580564341127)",0.4670206460882011,"(0.26634371145091673, 4.14532723996482, 0.811044136029491)",0.5173110021451034,"(-0.1502386928473264, 3.6798506555703754, 0.7976767539083611)",0.34917191291463157,"(0.208553700750757, 3.5926002823158005, 0.7289518361120231)",0.4557001735226587,"(0.0809049086170305, 3.45601521795502, 0.7692961306079777)",0.488673475393009,"(0.27180739006858307, 3.4969876756570106, 0.6948591259744392)",0.4279034
0.38578173325807785,"(0.06290176834644183, 2.670596971429124, 0.7006521393608622)",0.16406566109637247,"(-0.13150103111996994, 2.86434304422101, 0.6445255622140791)",0.45850924491262485,"(0.056409438432149316, 3.652836570027971, 0.8386197059296424)",0.4022979234612714,"(0.34473018607977474, 3.4473018617977473, 0.7249457424295812)",0.4204995527297358,"(0.22994225256654652, 3.6148848821204904, 0.5853962063525987)",0.4125819773557736,"(0.3640941494293487, 3.6409414952934873, 0.7706552314184535)",0.4279034
