n units 3000,n units 4000,n units 5000,True Effect
-0.08714,-0.05805250000000006,-0.09377800000000003,-0.06310000000000004
0.05569999999999997,-0.03333249999999999,-0.053300000000000014,-0.06310000000000004
0.06453666666666669,-0.03390499999999996,0.04242999999999997,-0.06310000000000004
-0.08496666666666675,-0.022322499999999912,-0.05795000000000006,-0.06310000000000004
-0.08972000000000002,-0.025042499999999968,-0.156528,-0.06310000000000004
0.03795666666666664,-0.03923500000000002,0.06094199999999994,-0.06310000000000004
0.043259999999999965,-0.036945000000000006,-0.00922400000000001,-0.06310000000000004
-0.003506666666666658,-0.10967000000000005,-0.01968000000000003,-0.06310000000000004
-0.04527000000000003,0.04083000000000003,-0.132594,-0.06310000000000004
-0.038913333333333355,-0.020942499999999975,-0.08601199999999998,-0.06310000000000004
-0.0005733333333333146,-0.07164750000000009,0.009437999999999946,-0.06310000000000004
0.044929999999999914,-0.025067499999999965,-0.03203199999999995,-0.06310000000000004
0.013633333333333275,-0.011577500000000018,-0.04926600000000003,-0.06310000000000004
