n units 6000,n units 7000,n units 8000,True Effect
-0.06696333333333337,-0.006201428571428469,-0.04484625000000009,-0.06548375000000006
-0.07323333333333337,0.0018657142857143594,-0.05213749999999995,-0.06548375000000006
-0.14893999999999996,-0.08592428571428568,0.06050374999999997,-0.06548375000000006
-0.16263333333333335,-0.03996571428571427,-0.10759625,-0.06548375000000006
-0.13054499999999997,-0.03707285714285724,-0.04566500000000001,-0.06548375000000006
-0.08319333333333334,-0.05669999999999997,-0.08012749999999991,-0.06548375000000006
-0.13551333333333337,0.055921428571428566,-0.021463750000000004,-0.06548375000000006
-0.04397333333333331,-0.08112142857142857,-0.0011200000000000099,-0.06548375000000006
-0.09073333333333333,0.019722857142857153,-0.03460249999999998,-0.06548375000000006
-0.044943333333333335,-5.714285714286671e-05,-0.10789625000000003,-0.06548375000000006
-0.06305000000000005,-0.01757571428571436,0.06391499999999994,-0.06548375000000006
-0.03736666666666666,-0.11800142857142859,-0.026686250000000022,-0.06548375000000006
0.060203333333333386,-0.09631571428571428,-0.04740750000000005,-0.06548375000000006
-0.03471666666666662,0.025221428571428506,-0.022147499999999987,-0.06548375000000006
-0.0010499999999999954,-0.0013600000000000279,-0.05404625000000007,-0.06548375000000006
-0.013871666666666727,-0.05291571428571429,-0.05734000000000006,-0.06548375000000006
0.004096666666666748,-0.01437571428571438,-0.00832250000000001,-0.06548375000000006
-0.08865166666666668,0.004290000000000016,-0.006224999999999925,-0.06548375000000006
-0.09633333333333338,-0.12021142857142852,-0.11475500000000005,-0.06548375000000006
0.035388333333333355,-0.019248571428571504,0.003290000000000015,-0.06548375000000006
0.055698333333333405,0.008782857142857203,0.0971287500000001,-0.06548375000000006
0.04083333333333328,0.02099142857142855,0.00317125000000007,-0.06548375000000006
-0.04583999999999999,-0.030052857142857214,-0.10621249999999993,-0.06548375000000006
-0.0775216666666666,0.015805714285714312,-0.04905000000000004,-0.06548375000000006
-0.0335483333333334,-0.041825714285714355,-0.054083749999999986,-0.06548375000000006
-0.03058000000000005,0.12081714285714296,-0.06924625000000006,-0.06548375000000006
-0.025003333333333266,-0.07386142857142852,-0.030399999999999983,-0.06548375000000006
-0.032531666666666625,0.0008000000000000229,0.04589124999999994,-0.06548375000000006
-0.09096333333333328,-0.04160857142857144,-0.04918249999999991,-0.06548375000000006
-0.07798000000000005,-0.07093285714285713,0.00983624999999999,-0.06548375000000006
-0.019708333333333328,0.05707571428571423,-0.014610000000000012,-0.06548375000000006
-0.014759999999999995,-0.042921428571428555,-0.12595125000000007,-0.06548375000000006
0.029621666666666657,0.0030928571428571194,0.0206075,-0.06548375000000006
-0.05617666666666665,-0.05226857142857144,-0.06341624999999995,-0.06548375000000006
-0.006645000000000012,-0.06995571428571423,-0.02279125000000004,-0.06548375000000006
-0.0016100000000000003,-0.003838571428571469,-0.016643749999999957,-0.06548375000000006
0.03017000000000003,-0.11842857142857144,-0.04664999999999997,-0.06548375000000006
0.02205166666666669,-0.01555142857142855,-0.09270875,-0.06548375000000006
-0.10665499999999994,0.045301428571428604,-0.08226750000000005,-0.06548375000000006
0.04547166666666669,-0.05700000000000005,-0.06428124999999996,-0.06548375000000006
0.00925666666666669,-0.006709999999999994,0.026453749999999943,-0.06548375000000006
-0.11115833333333336,-0.012345714285714293,-0.04219375000000003,-0.06548375000000006
-0.11837333333333333,-0.008007142857142824,0.02577874999999996,-0.06548375000000006
-0.05435000000000001,0.022907142857142904,-0.08309374999999997,-0.06548375000000006
-0.1119383333333333,-0.08812285714285706,0.04957750000000005,-0.06548375000000006
-0.03247833333333339,-0.09144999999999992,0.027292500000000053,-0.06548375000000006
-0.004201666666666659,-0.07367857142857137,0.06250124999999995,-0.06548375000000006
-0.022373333333333356,0.03158428571428573,0.013751250000000104,-0.06548375000000006
-0.01227833333333328,-0.007209999999999939,0.01295124999999997,-0.06548375000000006
-0.05073666666666665,-0.05508714285714278,-0.02148250000000007,-0.06548375000000006
-0.04166499999999995,0.008187142857142837,-0.051977499999999954,-0.06548375000000006
-0.03473500000000007,-0.08761714285714284,-0.02963624999999992,-0.06548375000000006
-0.06619999999999993,-0.0848728571428572,0.017789999999999973,-0.06548375000000006
-0.054034999999999944,-0.06201857142857142,-0.12349999999999994,-0.06548375000000006
-0.04656166666666661,-0.07275000000000009,0.011243749999999997,-0.06548375000000006
-0.0366966666666666,-0.09820285714285715,0.056191250000000026,-0.06548375000000006
-0.05062499999999992,-0.11274428571428574,0.0257575000000001,-0.06548375000000006
-0.0749683333333333,-0.04547714285714277,0.057150000000000034,-0.06548375000000006
-0.030020000000000047,-0.12661571428571433,-0.05931875000000009,-0.06548375000000006
-0.019643333333333346,-0.1307557142857143,-0.009867499999999974,-0.06548375000000006
0.013708333333333322,0.028001428571428566,-0.05304500000000001,-0.06548375000000006
-0.04014000000000001,-0.08327857142857142,-0.05526625000000007,-0.06548375000000006
0.041656666666666675,0.06449428571428573,0.021216250000000048,-0.06548375000000006
-0.09659000000000006,-0.004504285714285627,0.014109999999999956,-0.06548375000000006
-0.05246000000000006,-0.0646942857142857,0.038839999999999986,-0.06548375000000006
0.003741666666666643,-0.033627142857142855,0.008074999999999943,-0.06548375000000006
-0.0432366666666667,-0.1548871428571429,0.008409999999999918,-0.06548375000000006
-0.013276666666666603,0.012262857142857242,-0.09318375000000001,-0.06548375000000006
-0.05354666666666674,-0.007981428571428584,0.0005349999999999522,-0.06548375000000006
-0.04419833333333334,-0.04695571428571421,0.060406249999999995,-0.06548375000000006
